Game ID,Home Team,Away Team,Date,Time
4c891ce0-25f8-4b43-8d3f-07b209931c73,LA Clippers,Miami Heat,2024-01-01,23:30
37bed3ed-cbe2-407c-aeeb-ab7424050101,Philadelphia 76ers,Chicago Bulls,2024-01-02,20:00
3bb778b2-6893-4e7d-ad4b-56136deb7286,New Orleans Pelicans,Brooklyn Nets,2024-01-02,21:00
d53f7731-2cdf-4bbf-af9c-19d7e469ef08,Memphis Grizzlies,San Antonio Spurs,2024-01-02,21:00
ef4fd575-71d3-4f2c-bdca-5976686dd401,Oklahoma City Thunder,Boston Celtics,2024-01-02,21:00
4deeada6-9612-47dc-8928-cfc6a7b4cf0b,Golden State Warriors,Orlando Magic,2024-01-02,23:00
b2d7b478-d3a2-4223-ab0d-2e1aa4ac263a,Sacramento Kings,Charlotte Hornets,2024-01-02,23:00
49bc42bf-7c2e-40a1-96ec-373a1885f22f,Cleveland Cavaliers,Washington Wizards,2024-01-03,20:00
4ac37e5c-88d7-4cb8-9ba1-5ed5845d5a26,Indiana Pacers,Milwaukee Bucks,2024-01-03,20:00
550f83ce-947f-47cd-8599-be3c9e1d60d0,Atlanta Hawks,Oklahoma City Thunder,2024-01-03,20:30
0f87df6f-9839-4d2a-89ce-28a6c06ebf67,Houston Rockets,Brooklyn Nets,2024-01-03,21:00
2293415c-6954-4a35-a29a-516aa25a85f9,Minnesota Timberwolves,New Orleans Pelicans,2024-01-03,21:00
accef537-abac-4c20-91ea-d55b69d2d723,Memphis Grizzlies,Toronto Raptors,2024-01-03,21:00
d5f5744c-6878-4e5c-8c99-4ed25fa29db3,New York Knicks,Chicago Bulls,2024-01-03,21:30
dafbc671-aab6-406f-814f-10c567d940d6,Dallas Mavericks,Portland Trail Blazers,2024-01-03,21:30
7203694a-43d5-43c0-819d-649751207b5b,Phoenix Suns,LA Clippers,2024-01-03,22:00
bcc7c033-e415-4301-a55f-c9fa8f526bb7,Utah Jazz,Detroit Pistons,2024-01-03,22:00
748e2f5c-cee1-4d06-940e-d52a56bb7102,Los Angeles Lakers,Miami Heat,2024-01-03,23:00
b4df7b81-4267-4562-96c7-d932dab74ebe,Sacramento Kings,Orlando Magic,2024-01-03,23:00
54a8a790-e83b-41c2-b642-dd2e6ebfa0f3,San Antonio Spurs,Milwaukee Bucks,2024-01-04,20:30
e1ad019d-0a50-485a-8daa-b29d2ba737d4,Golden State Warriors,Denver Nuggets,2024-01-04,23:00
e38f6ffc-7991-4c41-9c0e-b51edb2de019,Boston Celtics,Utah Jazz,2024-01-05,20:00
e4858ba0-0f70-4b82-b3da-62732d62f8c1,Indiana Pacers,Atlanta Hawks,2024-01-05,20:00
7aeb3605-a842-4267-ac8a-326decf5e44b,Cleveland Cavaliers,Washington Wizards,2024-01-05,20:30
e1ace57b-4741-4401-8175-b1428b7def6a,Philadelphia 76ers,New York Knicks,2024-01-05,20:30
e88799ef-74f4-4e2a-9747-ad6f1e4733e1,Brooklyn Nets,Oklahoma City Thunder,2024-01-05,20:30
4a98fb3a-44b8-4463-a24b-4e46e20baa26,Houston Rockets,Minnesota Timberwolves,2024-01-05,21:00
de1e8f24-6a8a-4b64-836e-1e625588655d,Chicago Bulls,Charlotte Hornets,2024-01-05,21:00
fc1f5264-398e-491d-9e5c-ccda150dbd7d,New Orleans Pelicans,LA Clippers,2024-01-05,21:00
e3a9dd54-b6a4-4143-8ac4-7068260cac3a,Dallas Mavericks,Portland Trail Blazers,2024-01-05,21:30
00d9697d-e3f1-40dc-b914-c0bc9c5de45c,Denver Nuggets,Orlando Magic,2024-01-05,22:00
97693287-5f97-46eb-9e92-218a2bcb1886,Phoenix Suns,Miami Heat,2024-01-05,22:00
9b25d1f5-e81c-4591-871f-cf902aa8a568,Sacramento Kings,Toronto Raptors,2024-01-05,23:00
9ecdf882-dbcd-485a-830d-acc0126bd324,Los Angeles Lakers,Memphis Grizzlies,2024-01-05,23:00
de922e26-fd96-4560-a85a-687b936caab8,Golden State Warriors,Detroit Pistons,2024-01-05,23:00
01e3abdc-1b56-4d58-8cf0-6498a97698ac,Indiana Pacers,Boston Celtics,2024-01-06,20:00
5db1d941-8fcb-4bf8-9a64-f7dc29846b3c,Washington Wizards,New York Knicks,2024-01-06,20:00
337a27d8-66a8-4b0f-9023-7ef4db127a2d,Philadelphia 76ers,Utah Jazz,2024-01-06,20:30
1e97306f-a944-49ec-a867-8217fa4226ee,Houston Rockets,Milwaukee Bucks,2024-01-06,21:00
248c9a83-1cd4-4cb3-823c-e3419ae09a89,Cleveland Cavaliers,San Antonio Spurs,2024-01-07,14:00
eb65b38c-9bc4-49d2-a098-92fb54e29231,Brooklyn Nets,Portland Trail Blazers,2024-01-07,16:00
05135e18-d00b-4656-95b0-4f1022b095d5,Sacramento Kings,New Orleans Pelicans,2024-01-07,19:00
092b1798-c879-45d3-a234-76928d287938,Orlando Magic,Atlanta Hawks,2024-01-07,19:00
556f8744-71a9-457a-9baa-dff60da2094f,Dallas Mavericks,Minnesota Timberwolves,2024-01-07,20:30
069ff483-02f5-40dd-9024-f810fa8d11d8,Phoenix Suns,Memphis Grizzlies,2024-01-07,21:00
fc49b8d9-e169-4398-ad7f-a7a268a3c08f,Denver Nuggets,Detroit Pistons,2024-01-07,21:00
add13221-2da8-4021-a794-da317b70395c,Golden State Warriors,Toronto Raptors,2024-01-07,21:30
83107ea5-0c5b-4acc-8954-eee33b7a626a,Los Angeles Lakers,LA Clippers,2024-01-07,22:30
36c80816-b598-495c-aa0b-798d771d8fda,Indiana Pacers,Boston Celtics,2024-01-08,20:00
4d585ab9-613f-4085-a73c-ac5ccd27bc54,Washington Wizards,Oklahoma City Thunder,2024-01-08,20:00
4ff65d9a-e6bd-43aa-bb49-71de1b1cac6c,Charlotte Hornets,Chicago Bulls,2024-01-08,20:00
0e188b96-4f44-4a96-9bac-a56c680c3f96,Miami Heat,Houston Rockets,2024-01-08,20:30
327371fa-bedc-4ccf-8bbd-9fd1dab45723,Milwaukee Bucks,Utah Jazz,2024-01-08,21:00
969cb70a-11c0-4712-a4de-c232a6258b67,LA Clippers,Phoenix Suns,2024-01-08,23:30
0fb47eb4-6f55-42f5-91be-ffade24303bc,Orlando Magic,Minnesota Timberwolves,2024-01-09,20:00
18d45532-767c-4b0b-9ad8-c716b647e39c,Detroit Pistons,Sacramento Kings,2024-01-09,20:00
bcded0d1-afd5-4e49-9d75-8a83aeb61401,New York Knicks,Portland Trail Blazers,2024-01-09,20:30
04b18995-aaa9-4e59-ab24-366e59a50431,Dallas Mavericks,Memphis Grizzlies,2024-01-09,21:30
d8363472-2516-44a2-952e-3eb41f470648,Los Angeles Lakers,Toronto Raptors,2024-01-09,23:30
7a01b7fe-9e88-4f29-a147-16f9afce2bf6,Charlotte Hornets,Sacramento Kings,2024-01-10,20:00
8ff8d315-d090-474e-b9bd-863e8c21ec01,Indiana Pacers,Washington Wizards,2024-01-10,20:00
d210697f-172d-4e1c-953b-596a4d5a4a34,Boston Celtics,Minnesota Timberwolves,2024-01-10,20:00
f6d4c20e-adf5-455a-b507-52deeacf109a,Detroit Pistons,San Antonio Spurs,2024-01-10,20:00
6925c3d0-1dbf-489b-a4ea-1b754aa3a40e,Miami Heat,Oklahoma City Thunder,2024-01-10,20:30
70490127-6b79-4a2f-bb66-e5cba771e32f,Atlanta Hawks,Philadelphia 76ers,2024-01-10,20:30
fa2f3d0d-647b-4038-894e-03cd607c7e11,Chicago Bulls,Houston Rockets,2024-01-10,21:00
38dced31-027d-405d-ba37-f3ce9a6eefc5,Golden State Warriors,New Orleans Pelicans,2024-01-10,21:30
b07b7643-a468-4374-90d7-f8622c1a7bf8,Utah Jazz,Denver Nuggets,2024-01-10,23:00
17cf8e1e-5a76-48f2-bed6-da0566950722,LA Clippers,Toronto Raptors,2024-01-10,23:30
625163ae-7d43-4f96-97ca-ff1f75c93c78,Cleveland Cavaliers,Brooklyn Nets,2024-01-11,15:00
dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,Milwaukee Bucks,Boston Celtics,2024-01-11,20:30
c19fef96-c6c5-4788-89c5-200e3b7cd6ab,Oklahoma City Thunder,Portland Trail Blazers,2024-01-11,21:00
21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,Dallas Mavericks,New York Knicks,2024-01-11,21:30
3994bcf9-0516-48a5-b77c-ce1fd7573a14,Los Angeles Lakers,Phoenix Suns,2024-01-11,23:00
2fa2202e-0221-474b-a1a4-1a47893798a0,Atlanta Hawks,Indiana Pacers,2024-01-12,20:30
96712a9d-bca8-4ceb-aa56-32f5e1b6a5b5,Detroit Pistons,Houston Rockets,2024-01-12,20:30
cc4c69a5-2786-4241-ae2d-bc2afc16ee21,Philadelphia 76ers,Sacramento Kings,2024-01-12,20:30
461d8e5e-82de-43c8-8e81-ba57e1fb4e1d,Memphis Grizzlies,LA Clippers,2024-01-12,21:00
6e3155f1-7a54-4166-badf-10043a5a1e63,San Antonio Spurs,Charlotte Hornets,2024-01-12,21:00
7ba7dbda-e26b-4306-b3e1-96cc4a2abf47,Miami Heat,Orlando Magic,2024-01-12,21:00
8ef996a3-6cc1-480b-9114-a70fbc9a70c5,Minnesota Timberwolves,Portland Trail Blazers,2024-01-12,21:00
c82b5fc0-ca5c-4a89-bc59-3cac92f9df1a,Chicago Bulls,Golden State Warriors,2024-01-12,21:00
c6e600c3-cca9-485f-9da5-f3320cde30b2,Utah Jazz,Toronto Raptors,2024-01-12,22:30
6c065e00-8f16-40fa-9c10-5b47875f5a58,Denver Nuggets,New Orleans Pelicans,2024-01-12,23:00
e40f5e45-535d-48c0-9dfd-fa07d3a143be,Boston Celtics,Houston Rockets,2024-01-13,20:00
319af861-a798-43c1-8f3d-ac25edbd36ee,Atlanta Hawks,Washington Wizards,2024-01-13,20:30
79e32958-8011-4e15-8817-43d85af6eff7,Oklahoma City Thunder,Orlando Magic,2024-01-13,21:00
850775c7-a290-4f3c-8551-11d5d29e19d2,Milwaukee Bucks,Golden State Warriors,2024-01-13,21:00
d72a0607-b6ec-4e06-a352-2515042ae017,Memphis Grizzlies,New York Knicks,2024-01-13,21:00
2aa3f04c-02e4-4c14-afa5-66a95d8bd75b,Dallas Mavericks,New Orleans Pelicans,2024-01-13,21:30
61e66222-bf20-404b-b387-816d0210b5c7,San Antonio Spurs,Chicago Bulls,2024-01-13,21:30
20b9963f-5562-4129-a164-8f28df9c292c,Utah Jazz,Los Angeles Lakers,2024-01-13,22:30
f28824ed-15fb-42e7-95c5-9f0526ae593a,Denver Nuggets,Indiana Pacers,2024-01-14,16:30
f2ccddbe-51b2-4024-9759-d70b2466d7fc,Miami Heat,Charlotte Hornets,2024-01-14,19:00
1a1ff57e-b482-4253-ba48-09125bd532e4,Milwaukee Bucks,Sacramento Kings,2024-01-14,20:00
8502d738-ee45-4ce8-9af1-5e5c911eb1a4,Minnesota Timberwolves,LA Clippers,2024-01-14,20:00
33192c8f-ade0-4c19-9080-81b208382fa2,Portland Trail Blazers,Phoenix Suns,2024-01-14,22:00
23d5d2c6-0211-4111-9fcd-04e8bb729aaa,Philadelphia 76ers,Houston Rockets,2024-01-15,14:00
bebda1da-bc49-40d9-8c71-5eea49c5380b,Dallas Mavericks,New Orleans Pelicans,2024-01-15,15:30
35b83f7a-91e3-41e8-8d18-999f18d015f1,Washington Wizards,Detroit Pistons,2024-01-15,16:00
6169df88-f55b-4e3f-b753-806edb71196c,New York Knicks,Orlando Magic,2024-01-15,16:00
68851632-20cc-498e-bfbf-8000c67c8c8c,Atlanta Hawks,San Antonio Spurs,2024-01-15,16:30
e36dd887-9e05-463b-9895-db67287160b7,Memphis Grizzlies,Golden State Warriors,2024-01-15,19:00
5798295e-2b77-46c9-99c9-b627cef8fca4,Cleveland Cavaliers,Chicago Bulls,2024-01-15,20:00
2ee364d4-6ee0-4c9a-9060-2516aa5d0d88,Brooklyn Nets,Miami Heat,2024-01-15,20:30
3af2a7e7-b02e-457e-a34a-445c5eb57145,Toronto Raptors,Boston Celtics,2024-01-15,20:30
ac3267f5-853c-451e-aa0e-7a5af4d41724,Utah Jazz,Indiana Pacers,2024-01-15,22:00
11bd3826-2810-49a1-9d79-67b4a88103a3,Los Angeles Lakers,Oklahoma City Thunder,2024-01-15,23:30
a7eef1d7-818a-490d-b68e-d1b84b952df0,Philadelphia 76ers,Denver Nuggets,2024-01-16,20:30
8e1d43bb-82cb-4883-92c2-3470261a3fe8,Phoenix Suns,Sacramento Kings,2024-01-16,22:00
43e70dd9-4d5d-45df-9ec3-9302bc079846,LA Clippers,Oklahoma City Thunder,2024-01-16,23:00
382447f0-b4b9-4dae-947c-d078d11d089c,Detroit Pistons,Minnesota Timberwolves,2024-01-17,20:00
03bd2006-8af4-4eeb-829b-5da951e5cd09,Cleveland Cavaliers,Milwaukee Bucks,2024-01-17,20:30
05d6a4a7-9905-4428-9567-ccc65eb976cc,New York Knicks,Houston Rockets,2024-01-17,20:30
380ed9b9-855a-4af2-8175-b9d52fa20906,Toronto Raptors,Miami Heat,2024-01-17,20:30
a10e25d1-d459-4074-a152-d434f2375f1f,Boston Celtics,San Antonio Spurs,2024-01-17,20:30
a7c4dc11-a882-442f-bfb2-97158a976c2c,Atlanta Hawks,Orlando Magic,2024-01-17,20:30
7e19ceaf-29f3-48d0-947b-a1a51e5e7be5,New Orleans Pelicans,Charlotte Hornets,2024-01-17,21:00
b887e60b-7737-4a36-b402-0430afbd5006,Los Angeles Lakers,Dallas Mavericks,2024-01-17,21:30
5a9a11e3-1472-4cf3-b61e-c57c26bb68d5,Utah Jazz,Golden State Warriors,2024-01-17,22:00
0e7ebfde-2d98-4862-8a29-e26e626978ab,Portland Trail Blazers,Brooklyn Nets,2024-01-17,23:00
3a11bd39-79bd-4152-a7a0-3857156456da,New York Knicks,Washington Wizards,2024-01-18,20:30
fd1062e1-2fa9-4e3d-97f6-977037fac09b,Toronto Raptors,Chicago Bulls,2024-01-18,20:30
4b04a855-c5bf-406e-af64-ed3822c639b3,Utah Jazz,Oklahoma City Thunder,2024-01-18,22:00
112cca3f-f378-44a8-8152-5298add686d9,Minnesota Timberwolves,Memphis Grizzlies,2024-01-18,23:00
72eae65d-1bf6-4deb-8c81-cd9deb2e1daf,Sacramento Kings,Indiana Pacers,2024-01-18,23:00
f4d8330f-b157-43bd-b2a3-42cd926e20e2,Charlotte Hornets,San Antonio Spurs,2024-01-19,20:00
fda076fd-6829-448c-8dec-d18e2624d797,Orlando Magic,Philadelphia 76ers,2024-01-19,20:00
c4b03933-8252-4eb6-8839-12f609e37652,Boston Celtics,Denver Nuggets,2024-01-19,20:30
52d8815c-ce24-4f97-b318-76d09ef81029,New Orleans Pelicans,Phoenix Suns,2024-01-19,21:00
b3688d6b-6913-468c-a875-9f7d59683fde,Miami Heat,Atlanta Hawks,2024-01-19,21:00
70e8d1b6-2aba-4cac-8a2d-d94909bbff8f,Portland Trail Blazers,Indiana Pacers,2024-01-19,23:00
93eba985-73a2-44e9-929e-328be746484d,Golden State Warriors,Dallas Mavericks,2024-01-19,23:00
30863221-e7bc-4338-8d2f-77a17f9876f4,Los Angeles Lakers,Brooklyn Nets,2024-01-19,23:30
0b90887f-70cf-49a8-8fc0-27d3184a6743,Detroit Pistons,Milwaukee Bucks,2024-01-20,16:00
3dd75ea4-1678-4a5b-84b7-b5402b31d435,Washington Wizards,San Antonio Spurs,2024-01-20,20:00
47b46f99-ce95-42d0-849a-03f1dc047ef1,Charlotte Hornets,Philadelphia 76ers,2024-01-20,20:00
16bdcf04-5452-4ff7-a660-9f015be19331,Atlanta Hawks,Cleveland Cavaliers,2024-01-20,20:30
c3bf17e4-96c1-47d2-8f01-9a37b742d082,New York Knicks,Toronto Raptors,2024-01-20,20:30
60d1b932-1ec7-4998-86e8-249a2ce2a68e,Minnesota Timberwolves,Oklahoma City Thunder,2024-01-20,21:00
a71dd647-5b31-4b82-8d2d-a31ff65a71bd,Chicago Bulls,Memphis Grizzlies,2024-01-20,21:00
c580b07d-1471-4b74-b182-50091fd2448b,Houston Rockets,Utah Jazz,2024-01-20,21:00
800c58e8-4d30-4d96-8808-fe5baf6f5bb0,LA Clippers,Brooklyn Nets,2024-01-21,16:30
b7b64a12-aabf-4a49-b902-f2e6dd33475f,Orlando Magic,Miami Heat,2024-01-21,19:00
bfac8711-f29f-4992-a75e-f8b5dd20b9d3,Washington Wizards,Denver Nuggets,2024-01-21,19:00
12b2696d-3d97-486c-aa5d-3af2075ead78,Houston Rockets,Boston Celtics,2024-01-21,20:00
8c1b009a-a8d9-45ea-ad34-3c65d083d81a,Phoenix Suns,Indiana Pacers,2024-01-21,21:00
ab3f39bc-fa0e-41c6-80bc-227d3ed9e146,Los Angeles Lakers,Portland Trail Blazers,2024-01-21,23:00
65fe732b-322d-4d09-bcb3-97d58faab4fa,Detroit Pistons,Milwaukee Bucks,2024-01-22,20:00
82feda8a-c5e3-45bf-bd40-990e7aea2ad1,Orlando Magic,Cleveland Cavaliers,2024-01-22,20:00
be03cf4c-0977-4ec4-9947-750c8e2ed359,Philadelphia 76ers,San Antonio Spurs,2024-01-22,20:00
e11f5a36-7f0b-410c-8419-afa2cc6fbf3c,Toronto Raptors,Memphis Grizzlies,2024-01-22,20:30
8c6f038a-17af-47d6-a53c-bec564da20a5,Minnesota Timberwolves,Charlotte Hornets,2024-01-22,21:00
2750c9ca-e491-4ad4-afa9-87de02f99b0c,Dallas Mavericks,Boston Celtics,2024-01-22,21:30
14299b6a-774e-4a67-91fb-d32f0ec8d045,Phoenix Suns,Chicago Bulls,2024-01-22,22:00
4010387d-1f9c-4e9c-a0fe-93ed711edd6b,Sacramento Kings,Atlanta Hawks,2024-01-22,23:00
be0f3653-f5ab-4a66-b18d-e08a1af6e14d,Indiana Pacers,Denver Nuggets,2024-01-23,20:00
ca8616ef-dbc8-4808-b234-65ac4e40c30a,Brooklyn Nets,New York Knicks,2024-01-23,20:30
35f5e4b2-7599-40ce-9918-e8649c3fe1d0,Oklahoma City Thunder,Portland Trail Blazers,2024-01-23,21:00
ff739695-a74f-40f7-a0df-1a6248fbf1ab,New Orleans Pelicans,Utah Jazz,2024-01-23,21:00
4006b46a-601e-450d-ab8a-e83decd02439,LA Clippers,Los Angeles Lakers,2024-01-23,23:00
2b0f8ffc-6b3b-48b8-8c15-329ef179db38,Washington Wizards,Minnesota Timberwolves,2024-01-24,20:00
57da34be-7c3c-4b25-a610-3c1648a940c6,Detroit Pistons,Charlotte Hornets,2024-01-24,20:00
a580643d-8dc6-4e8d-a9bd-125ec4185be7,Miami Heat,Memphis Grizzlies,2024-01-24,20:30
38fd0918-90d8-4aaf-b205-9dab1d6fd3a2,Houston Rockets,Portland Trail Blazers,2024-01-24,21:00
817be394-7623-4cd0-bd61-f64d58c82d68,Milwaukee Bucks,Cleveland Cavaliers,2024-01-24,21:00
933d6c6f-5261-4017-831e-c525426845a6,Dallas Mavericks,Phoenix Suns,2024-01-24,21:30
488426b1-8cd4-4ab3-ace3-e04e9e7ffb75,San Antonio Spurs,Oklahoma City Thunder,2024-01-24,22:30
28396ff3-0811-44d5-a795-2464c0a38496,Golden State Warriors,Atlanta Hawks,2024-01-24,23:00
05cc2a3e-3a70-4b8f-9cc9-47d226eb48e9,Indiana Pacers,Philadelphia 76ers,2024-01-25,20:00
bf93e871-1138-46f5-971d-f056605ff0f8,Washington Wizards,Utah Jazz,2024-01-25,20:00
74904d45-dbed-41c4-8b18-99858de9f034,Miami Heat,Boston Celtics,2024-01-25,20:30
b104817c-7f0f-4f59-b460-34de35bfeff6,New York Knicks,Denver Nuggets,2024-01-25,20:30
f6ca3657-c600-42ac-9d33-dc944230eb11,Brooklyn Nets,Minnesota Timberwolves,2024-01-25,20:30
2c6266ae-6fd3-4378-8941-901e7e15f19f,Golden State Warriors,Sacramento Kings,2024-01-25,23:00
eefd22e7-5022-40ce-a541-9817aaf1201d,Los Angeles Lakers,Chicago Bulls,2024-01-25,23:30
02bef342-8bea-4e29-8b54-b968a6b37c7e,Charlotte Hornets,Houston Rockets,2024-01-26,20:00
523b531f-8519-4a3b-8ba6-f277b39a1f16,Indiana Pacers,Phoenix Suns,2024-01-26,20:00
a5fdcb20-a59f-42a5-9d1d-2c0dfa8f16df,Atlanta Hawks,Dallas Mavericks,2024-01-26,20:00
94fe3aa8-e11f-40d1-b1ab-42ffa6806693,Toronto Raptors,LA Clippers,2024-01-26,20:30
3e0a1623-e0d9-4477-a5e2-e81ad324bebf,Memphis Grizzlies,Orlando Magic,2024-01-26,21:00
47d58238-4528-4205-be5d-6e02e2a55736,Milwaukee Bucks,Cleveland Cavaliers,2024-01-26,21:00
5ef847b6-c93b-41cb-89a8-ed246a42fe4c,New Orleans Pelicans,Oklahoma City Thunder,2024-01-26,21:00
079b7aeb-9d19-4d6e-9efc-1e0b4fab98cd,San Antonio Spurs,Portland Trail Blazers,2024-01-26,22:30
3069e1f1-17c1-4e90-9857-bad968717624,Detroit Pistons,Washington Wizards,2024-01-27,13:00
2925ddd7-6d61-4e46-8a08-e56a457e958d,New York Knicks,Miami Heat,2024-01-27,16:00
8e55c58c-0c7a-4cb8-b3ee-e10c6e7d4cdc,Denver Nuggets,Philadelphia 76ers,2024-01-27,18:30
895cbddd-3984-4640-a28f-07243fc1936b,Brooklyn Nets,Houston Rockets,2024-01-27,19:00
59e8a648-ce10-4bfe-98c1-86d6adf23527,Charlotte Hornets,Utah Jazz,2024-01-27,20:00
de9f6c3e-e90d-4275-81a4-5d99f30e656d,Boston Celtics,LA Clippers,2024-01-27,20:00
b1cbd265-28ef-431e-b5aa-d8b4c8326e9b,Milwaukee Bucks,New Orleans Pelicans,2024-01-27,21:00
ca17f8c7-a917-4b4d-9744-e74476a0376d,San Antonio Spurs,Minnesota Timberwolves,2024-01-27,21:30
e586b061-9dfc-4b9c-bdb2-85186a02ef46,Golden State Warriors,Los Angeles Lakers,2024-01-27,21:30
cf17d530-bb63-4c05-8616-afead5aa2ac7,Dallas Mavericks,Sacramento Kings,2024-01-27,22:00
76125ba5-ca46-4538-9fbf-31eccd59417c,Detroit Pistons,Oklahoma City Thunder,2024-01-28,15:00
b047d4a9-f0b7-4fcf-b858-0f2faeebaea8,Indiana Pacers,Memphis Grizzlies,2024-01-28,16:30
ab2a5c8a-4f0c-4b9a-b254-7db36908762b,Atlanta Hawks,Toronto Raptors,2024-01-28,19:00
ca1be2b3-ef37-46a9-bb2d-4ad2d82e9b0e,Orlando Magic,Phoenix Suns,2024-01-28,19:00
0e2a2c88-2502-478e-b96e-34d66aca9a24,Portland Trail Blazers,Chicago Bulls,2024-01-28,22:00
24b0f9e3-4e3a-4db8-b03e-67bf4f5129af,Charlotte Hornets,New York Knicks,2024-01-29,20:00
4a72d22f-461b-425f-b049-b46084fd9431,Cleveland Cavaliers,LA Clippers,2024-01-29,20:00
5c9e18ce-f4ed-4065-93e4-878eab14afb1,Miami Heat,Phoenix Suns,2024-01-29,20:30
c6b98812-dbec-41f6-b2f6-2a81b83a9ac2,Brooklyn Nets,Utah Jazz,2024-01-29,20:30
f56f41a3-1976-4712-927b-663f868a9f45,Boston Celtics,New Orleans Pelicans,2024-01-29,20:30
2e285939-3ab2-4ea5-a6ac-e3e6d7a3ab5e,San Antonio Spurs,Washington Wizards,2024-01-29,21:00
808333a8-f5b8-43d3-83df-246775137b69,Memphis Grizzlies,Sacramento Kings,2024-01-29,21:00
8a6cf3e1-ab81-4904-b4bd-a0d125cfaa62,Oklahoma City Thunder,Minnesota Timberwolves,2024-01-29,21:00
d60011f7-b926-4089-9b83-8cbdb00c5ca6,Houston Rockets,Los Angeles Lakers,2024-01-29,21:00
7ecab7c8-592c-4618-bc2a-cf959da6fbc4,Dallas Mavericks,Orlando Magic,2024-01-29,21:30
11912a2b-98e5-460c-ac67-97e4969354ac,Denver Nuggets,Milwaukee Bucks,2024-01-29,22:00
aea5d84e-3f60-4395-84e5-2352da6dd372,Portland Trail Blazers,Philadelphia 76ers,2024-01-29,23:00
42d1067b-8797-4a28-af9b-efd1a4335486,New York Knicks,Utah Jazz,2024-01-30,20:30
be55ffdd-fc87-4875-affe-d333eacecd19,Atlanta Hawks,Los Angeles Lakers,2024-01-30,20:30
d2b4f8f6-13a7-4f44-ac98-8f745df97a45,Boston Celtics,Indiana Pacers,2024-01-30,20:30
339b2735-ee71-465a-a4ea-d8ac913d0c5a,Chicago Bulls,Toronto Raptors,2024-01-30,21:00
0dd54e56-eda5-42e2-88cc-578482f446f8,Golden State Warriors,Philadelphia 76ers,2024-01-30,23:00
26d960a8-27f9-46df-9f10-302ab28b2d7e,Charlotte Hornets,Chicago Bulls,2024-01-31,20:00
9ac85655-6a46-49f0-818a-2e376c020655,Washington Wizards,LA Clippers,2024-01-31,20:00
d59fee33-5078-4912-9023-d1b54f5d10a8,Cleveland Cavaliers,Detroit Pistons,2024-01-31,20:00
18c9a074-0af7-445d-9913-6fb530b3a776,Miami Heat,Sacramento Kings,2024-01-31,20:30
0ffbfa19-7b1c-467c-9a7b-6e5c658f8a34,Oklahoma City Thunder,Denver Nuggets,2024-01-31,21:00
4c5b46cd-afb7-49aa-8e4c-9e03293f5d09,Houston Rockets,New Orleans Pelicans,2024-01-31,21:00
71b9599e-07b1-4a0c-8830-e5b2957f1397,Minnesota Timberwolves,Dallas Mavericks,2024-01-31,21:00
b42de0db-3f49-452a-bec9-87eacf7e1827,San Antonio Spurs,Orlando Magic,2024-01-31,21:00
5c3c556c-1f5b-4fc7-903b-af5564e40de0,Brooklyn Nets,Phoenix Suns,2024-01-31,21:30
22ee70b4-3d5a-4529-9dae-03b0dffc4c47,Portland Trail Blazers,Milwaukee Bucks,2024-01-31,23:00
5428fd34-545a-473d-91a3-c62b4221591b,New York Knicks,Indiana Pacers,2024-02-01,20:30
71a1d51e-5e20-455d-ad51-5dfcd96112cd,Boston Celtics,Los Angeles Lakers,2024-02-01,20:30
1b5ccd94-1b8d-4306-a790-2e6dd4cd42b5,Memphis Grizzlies,Cleveland Cavaliers,2024-02-01,21:00
315b78ba-2aba-42a6-9ccd-1c7956ab55f0,Utah Jazz,Philadelphia 76ers,2024-02-01,23:00
8471aac8-6215-4ebc-bedb-9ccc25e870d1,Detroit Pistons,LA Clippers,2024-02-02,20:00
a4166ad7-bfb1-43a1-89ca-4d8075f8f0be,Washington Wizards,Miami Heat,2024-02-02,20:00
b0f7b584-4009-4578-8561-5051013a4e6d,Indiana Pacers,Sacramento Kings,2024-02-02,20:30
c28198dd-686e-4086-8c1d-f9bc98b2c6ec,Atlanta Hawks,Phoenix Suns,2024-02-02,20:30
50afb362-bce1-4479-b1a7-02f6947a449f,San Antonio Spurs,New Orleans Pelicans,2024-02-02,21:00
60cc6a00-850a-4aa3-8365-149de4e0a671,Minnesota Timberwolves,Orlando Magic,2024-02-02,21:00
6e3dd3e4-d2a0-4512-bbb4-f1070c537be4,Houston Rockets,Toronto Raptors,2024-02-02,21:00
75e1e69e-924b-434f-b36d-164289cfe7bf,Memphis Grizzlies,Golden State Warriors,2024-02-02,21:00
a492b78f-c52c-4011-9e60-7409d5b314d5,Oklahoma City Thunder,Charlotte Hornets,2024-02-02,21:00
932c8665-5a00-483b-8cb5-d8fe5360ff24,Denver Nuggets,Portland Trail Blazers,2024-02-02,22:00
a71d9470-068f-43ad-b616-22b893de511e,Philadelphia 76ers,Brooklyn Nets,2024-02-03,19:00
52b0a1bd-62e6-4cb2-9a29-71dc745ce944,Atlanta Hawks,Golden State Warriors,2024-02-03,20:30
363ad21e-cf1e-41da-b558-740f72cb46a4,Chicago Bulls,Sacramento Kings,2024-02-03,21:00
1c0169d6-2476-46dc-a685-09f18862139a,Dallas Mavericks,Milwaukee Bucks,2024-02-03,21:30
